threshold,coverage,accuracy
0.9081723438466994,0.5973870150646581,0.9995536710555679
0.9097354762195654,0.5940541261165178,0.9995511669658886
0.9116268959062581,0.5907212371683775,0.9995486346197247
0.9132725651973124,0.5873883482202373,0.9995460735360872
0.9145822827421685,0.584055459272097,0.9995434832230085
0.9163122147923377,0.5807225703239568,0.9995408631772268
0.9181724805565328,0.5773896813758166,0.9995382128838606
0.9194407684723602,0.5740567924276763,0.9995355318160706
0.9203785408859384,0.570723903479536,0.9995328194347115
0.9218141567494657,0.5673910145313958,0.9995300751879699
0.9234268742768612,0.5640581255832555,0.9995272985109903
0.9244921338717418,0.5607252366351153,0.9995244888254874
0.9258349841083117,0.5573923476869751,0.9995216455393446
0.9267266487572607,0.5540594587388348,0.9995187680461982
0.927810643478301,0.5507265697906946,0.999515855725006
0.9289496141691326,0.5473936808425544,0.9995129079396006
0.9300119129095281,0.544060791894414,0.9995099240382259
0.9321623776529279,0.5407279029462738,0.9995069033530573
0.9337016777361701,0.5373950139981336,0.9995038451997023
0.9345929925375175,0.5340621250499933,0.9995007488766849
0.9354598316638216,0.5307292361018531,0.9994976136649083
0.936612306933774,0.5273963471537129,0.9994944388270981
0.9377282279174126,0.5240634582055725,0.9994912236072246
0.9393179564246228,0.520863884815358,0.9994880982851293
0.9403291508716758,0.5175309958672177,0.9994848016486347
0.941493074673257,0.5141981069190774,0.9994814622763806
0.9423257243908159,0.5108652179709372,0.9997390396659708
0.9435023446076946,0.507532329022797,0.9997373259784608
0.9442176941714492,0.5041994400746567,0.9997355896351137
0.9452841985993921,0.5008665511265165,0.9997338301836571
0.9463931710814029,0.4975336621783762,0.9997320471596999
0.9477946519161627,0.494200773230236,0.9997302400863232
0.9485506772968737,0.4908678842820957,0.9997284084736556
0.9496192632603612,0.48753499533395545,1.0
0.9506430641008009,0.48420210638581523,1.0
0.9516607448290522,0.48086921743767497,1.0
0.9523662843870219,0.47753632848953476,1.0
0.9532541200472845,0.4742034395413945,1.0
0.9543683848722481,0.4708705505932542,1.0
0.9550307866076768,0.467537661645114,1.0
0.9557803608891261,0.46420477269697374,1.0
0.9564619717056194,0.4608718837488335,1.0
0.9574172179580187,0.45753899480069327,1.0
0.9586113497660251,0.454206105852553,1.0
0.9596378759988654,0.45087321690441273,1.0
0.9602693008630206,0.4475403279562725,1.0
0.961208199941162,0.44420743900813225,1.0
0.962005095127444,0.4410078656179176,1.0
0.9628866949863074,0.43767497666977734,1.0
0.9636007335234474,0.4343420877216371,1.0
0.9644892221698825,0.43100919877349686,1.0
0.9655145067627827,0.4276763098253566,1.0
0.9662149898278641,0.4243434208772164,1.0
0.9671215260141152,0.4210105319290761,1.0
0.9679624269649031,0.41767764298093585,1.0
0.968648356903457,0.41434475403279564,1.0
0.9694197821659398,0.41101186508465537,1.0
0.9701867221023889,0.40767897613651516,1.0
0.9708195548881927,0.4043460871883749,1.0
